author_id,year,is_treated,event_year_aligned,is_industry_elite,is_academic_elite,country_code,avg_logRCR,yearly_paper_count,relative_year,Post,DID_term,is_elite_overall
A5082423975,2020,0,2020,0.0,0.0,US,0.6494995858836397,1,0,1,0,0
A5082423975,2020,0,2022,0.0,0.0,US,0.6494995858836397,1,-2,0,0,0
A5082423975,2020,0,2024,0.0,0.0,US,0.6494995858836397,1,-4,0,0,0
A5082423975,2021,0,2020,0.0,0.0,US,0.6843418054686143,2,1,1,0,0
A5082423975,2021,0,2022,0.0,0.0,US,0.6843418054686143,2,-1,0,0,0
A5082423975,2021,0,2024,0.0,0.0,US,0.6843418054686143,2,-3,0,0,0
A5082426024,2022,1,2025,0.0,0.0,CN,0.2189946910175914,1,-3,0,0,0
A5082426024,2024,1,2025,0.0,0.0,CN,0.4233945412521044,1,-1,0,0,0
A5082426024,2025,1,2025,0.0,0.0,CN,0.710607978481482,1,0,1,1,0
A5082428374,2018,1,2023,0.0,0.0,US,0.0,1,-5,0,0,0
A5082428374,2023,1,2023,0.0,0.0,US,0.0725943690336118,1,0,1,1,0
A5082428374,2025,1,2023,0.0,0.0,US,0.355303989240741,2,2,1,1,0
A5082436468,2019,1,2024,0.0,0.0,TR,0.0,1,-5,0,0,0
A5082436468,2022,1,2024,0.0,0.0,TR,0.0874431966260778,2,-2,0,0,0
A5082436468,2024,1,2024,0.0,0.0,TR,0.8019951383403732,1,0,1,1,0
A5082444873,2023,1,2025,0.0,0.0,CN,1.1813677054686522,1,-2,0,0,0
A5082444873,2025,1,2025,0.0,0.0,CN,0.5609131262687035,2,0,1,1,0
A5082457725,2023,1,2024,0.0,0.0,SA,0.6622361984683697,2,-1,0,0,0
A5082457725,2024,1,2024,0.0,0.0,SA,1.0191186439719306,2,0,1,1,0
A5082457725,2025,1,2024,0.0,0.0,SA,1.804856682928808,8,1,1,1,0
A5082461467,2019,1,2020,0.0,0.0,ID,0.0767510574112736,1,-1,0,0,0
A5082461467,2020,1,2020,0.0,0.0,ID,0.4517634654106822,2,0,1,1,0
A5082461467,2022,1,2020,0.0,0.0,ID,0.6827425757337822,1,2,1,1,0
A5082461467,2023,1,2020,0.0,0.0,ID,1.7079532315665742,1,3,1,1,0
A5082461467,2025,1,2020,0.0,0.0,ID,5.632917857129266,1,5,1,1,0
A5082474774,2019,1,2024,0.0,0.0,CN,0.276944353088597,1,-5,0,0,0
A5082474774,2022,1,2024,0.0,0.0,CN,0.3985407471824896,1,-2,0,0,0
A5082474774,2023,1,2024,0.0,0.0,CN,0.2036612598241103,1,-1,0,0,0
A5082474774,2024,1,2024,0.0,0.0,CN,0.877840029779608,1,0,1,1,0
A5082474774,2025,1,2024,0.0,0.0,CN,0.355303989240741,2,1,1,1,0
A5082504366,2019,1,2020,0.0,0.0,US,0.2462398425396106,1,-1,0,0,0
A5082504366,2020,1,2020,0.0,0.0,US,1.0196373088670148,2,0,1,1,0
A5082504366,2021,1,2020,0.0,0.0,US,0.1605656399304993,1,1,1,1,0
A5082504366,2022,1,2020,0.0,0.0,US,0.7131972471671256,1,2,1,1,0
A5082508399,2019,1,2026,0.0,1.0,US,0.3911223732890939,1,-7,0,0,1
A5082508399,2026,1,2026,0.0,1.0,US,2.423325007409229,2,0,1,1,1
A5082517727,2020,0,2024,0.0,0.0,Unknown,1.5988107533829146,1,-4,0,0,0
A5082517727,2021,0,2024,0.0,0.0,Unknown,0.5928257794131433,2,-3,0,0,0
A5082523262,2020,1,2021,0.0,0.0,DE,0.2429898452010369,2,-1,0,0,0
A5082523262,2021,1,2021,0.0,0.0,DE,0.1352104724454095,2,0,1,1,0
A5082527915,2018,0,2020,0.0,1.0,IN,0.3582317407958586,2,-2,0,0,1
A5082527915,2020,0,2020,0.0,1.0,IN,0.6985596804143972,1,0,1,0,1
A5082532396,2023,0,2025,0.0,0.0,Unknown,0.2069230670012303,4,-2,0,0,0
A5082532396,2025,0,2025,0.0,0.0,Unknown,0.0,1,0,1,0,0
A5082542983,2023,1,2024,0.0,0.0,Unknown,0.0,1,-1,0,0,0
A5082542983,2024,1,2024,0.0,0.0,Unknown,0.1618741187236042,1,0,1,1,0
A5082542983,2025,1,2024,0.0,0.0,Unknown,0.0,1,1,1,1,0
A5082551644,2021,1,2024,1.0,0.0,US,0.0,1,-3,0,0,1
A5082551644,2024,1,2024,1.0,0.0,US,0.0,2,0,1,1,1
A5082551644,2025,1,2024,1.0,0.0,US,0.0,1,1,1,1,1
A5082563013,2018,1,2025,1.0,1.0,CN,0.2425425778681348,1,-7,0,0,1
A5082563013,2019,1,2025,1.0,1.0,CN,0.0,1,-6,0,0,1
A5082563013,2022,1,2025,1.0,1.0,CN,0.0,1,-3,0,0,1
A5082563013,2025,1,2025,1.0,1.0,CN,0.0,1,0,1,1,1
A5082579603,2024,1,2026,0.0,0.0,US,1.31155467913072,3,-2,0,0,0
A5082579603,2025,1,2026,0.0,0.0,US,1.820693689371252,1,-1,0,0,0
A5082579603,2026,1,2026,0.0,0.0,US,0.0,1,0,1,1,0
A5082582585,2017,1,2019,0.0,1.0,US,0.3822128055295671,1,-2,0,0,1
A5082582585,2019,1,2019,0.0,1.0,US,0.3911223732890939,1,0,1,1,1
A5082582585,2021,1,2019,0.0,1.0,US,0.0,1,2,1,1,1
A5082582585,2023,1,2019,0.0,1.0,US,0.0,1,4,1,1,1
A5082582585,2025,1,2019,0.0,1.0,US,0.0,1,6,1,1,1
A5082582836,2023,1,2024,0.0,1.0,CN,0.1316346593664316,2,-1,0,0,1
A5082582836,2024,1,2024,0.0,1.0,CN,0.990467170090203,5,0,1,1,1
A5082582836,2025,1,2024,0.0,1.0,CN,0.7376686629617869,14,1,1,1,1
A5082582836,2026,1,2024,0.0,1.0,CN,0.0,1,2,1,1,1
A5082592189,2020,0,2023,0.0,1.0,US,0.1805539255020373,4,-3,0,0,1
A5082592189,2020,0,2025,0.0,1.0,US,0.1805539255020373,4,-5,0,0,1
A5082598478,2020,1,2025,0.0,1.0,GB,0.2156592993333832,1,-5,0,0,1
A5082598478,2024,1,2025,0.0,1.0,GB,0.630506142991829,1,-1,0,0,1
A5082598478,2025,1,2025,0.0,1.0,GB,0.0,2,0,1,1,1
A5082599714,2019,1,2020,0.0,0.0,CN,1.0820799422427507,4,-1,0,0,0
A5082599714,2020,1,2020,0.0,0.0,CN,0.7838595268407494,9,0,1,1,0
A5082599714,2021,1,2020,0.0,0.0,CN,0.7234030579654743,18,1,1,1,0
A5082599714,2022,1,2020,0.0,0.0,CN,0.9071871832319264,11,2,1,1,0
A5082599714,2023,1,2020,0.0,0.0,CN,0.0520921355624213,12,3,1,1,0
A5082599714,2024,1,2020,0.0,0.0,CN,0.161792115797722,21,4,1,1,0
A5082599714,2025,1,2020,0.0,0.0,CN,0.157912884106996,9,5,1,1,0
A5082604053,2024,1,2025,0.0,1.0,CN,1.3830661413792198,1,-1,0,0,1
A5082604053,2025,1,2025,0.0,1.0,CN,0.0,2,0,1,1,1
A5082605114,2021,1,2022,0.0,0.0,IT,1.076684573854633,2,-1,0,0,0
A5082605114,2022,1,2022,0.0,0.0,IT,0.1932615190641412,3,0,1,1,0
A5082605114,2023,1,2022,0.0,0.0,IT,0.0701367977152343,2,1,1,1,0
A5082605114,2024,1,2022,0.0,0.0,IT,1.1341553443767824,1,2,1,1,0
A5082613258,2023,1,2024,0.0,1.0,KR,0.1018306299120551,2,-1,0,0,1
A5082613258,2024,1,2024,0.0,1.0,KR,0.1505795972284341,2,0,1,1,1
A5082613258,2025,1,2024,0.0,1.0,KR,0.1776519946203705,4,1,1,1,1
A5082613662,2022,1,2024,0.0,1.0,CN,0.6827425757337822,1,-2,0,0,1
A5082613662,2023,1,2024,0.0,1.0,CN,0.7674692690547938,3,-1,0,0,1
A5082613662,2024,1,2024,0.0,1.0,CN,0.5198567555646594,5,0,1,1,1
A5082613662,2025,1,2024,0.0,1.0,CN,2.7404009343676843,1,1,1,1,1
A5082623390,2023,0,2025,0.0,0.0,US,0.2298984240832841,2,-2,0,0,0
A5082623390,2024,0,2025,0.0,0.0,US,0.438920014889804,2,-1,0,0,0
A5082636856,2017,1,2022,0.0,1.0,CN,0.3524306699900659,2,-5,0,0,1
A5082636856,2018,1,2022,0.0,1.0,CN,0.0384629416230276,1,-4,0,0,1
A5082636856,2019,1,2022,0.0,1.0,CN,0.2462398425396106,1,-3,0,0,1
A5082636856,2022,1,2022,0.0,1.0,CN,0.7524475695373781,2,0,1,1,1
A5082636856,2023,1,2022,0.0,1.0,CN,1.2369857981254924,2,1,1,1,1
A5082636856,2024,1,2022,0.0,1.0,CN,1.2597799006683814,5,2,1,1,1
A5082636856,2025,1,2022,0.0,1.0,CN,0.5307451304421309,4,3,1,1,1
A5082638313,2024,1,2025,0.0,1.0,GB,0.4233945412521044,1,-1,0,0,1
A5082638313,2025,1,2025,0.0,1.0,GB,0.236869326160494,3,0,1,1,1
A5082646616,2020,1,2021,0.0,0.0,US,0.3257632211052923,1,-1,0,0,0
A5082646616,2021,1,2021,0.0,0.0,US,0.8481576902595238,1,0,1,1,0
A5082646616,2024,1,2021,0.0,0.0,US,0.9483357948416592,1,3,1,1,0
A5082650513,2024,1,2026,0.0,0.0,CN,0.1618741187236042,1,-2,0,0,0
A5082650513,2025,1,2026,0.0,0.0,CN,0.710607978481482,1,-1,0,0,0
A5082650513,2026,1,2026,0.0,0.0,CN,0.0,1,0,1,1,0
A5082650526,2018,1,2020,0.0,0.0,AT,0.0,1,-2,0,0,0
A5082650526,2019,1,2020,0.0,0.0,AT,0.0,1,-1,0,0,0
A5082650526,2020,1,2020,0.0,0.0,AT,0.7679123457456511,1,0,1,1,0
A5082653986,2022,0,2024,0.0,1.0,AU,0.5821098084731915,2,-2,0,0,1
A5082653986,2023,0,2024,0.0,1.0,AU,0.4483854955450059,2,-1,0,0,1
A5082653986,2025,0,2024,0.0,1.0,AU,0.0,2,1,1,0,1
A5082667528,2020,1,2021,0.0,0.0,IT,0.6240364005963798,1,-1,0,0,0
A5082667528,2021,1,2021,0.0,0.0,IT,0.4363572128024516,2,0,1,1,0
A5082669689,2018,1,2025,0.0,0.0,Unknown,0.2425425778681348,1,-7,0,0,0
A5082669689,2021,1,2025,0.0,0.0,Unknown,0.6866213229325748,1,-4,0,0,0
A5082669689,2022,1,2025,0.0,0.0,Unknown,0.4388067159697097,1,-3,0,0,0
A5082669689,2025,1,2025,0.0,0.0,Unknown,0.8186153480172821,2,0,1,1,0
A5082672531,2021,1,2023,0.0,0.0,BD,0.2988813903714036,1,-2,0,0,0
A5082672531,2023,1,2023,0.0,0.0,BD,0.2632693187328632,1,0,1,1,0
A5082672531,2024,1,2023,0.0,0.0,BD,0.4233945412521044,1,1,1,1,0
A5082678041,2025,1,2026,0.0,0.0,Unknown,0.0,2,-1,0,0,0
A5082678041,2026,1,2026,0.0,0.0,Unknown,0.0,6,0,1,1,0
A5082685628,2022,1,2024,0.0,0.0,IN,0.0,1,-2,0,0,0
A5082685628,2024,1,2024,0.0,0.0,IN,0.0,1,0,1,1,0
A5082685628,2025,1,2024,0.0,0.0,IN,2.516688774179047,1,1,1,1,0
A5082694913,2015,1,2018,0.0,1.0,GB,0.9096434037471266,1,-3,0,0,1
A5082694913,2017,1,2018,0.0,1.0,GB,2.37065331452568,1,-1,0,0,1
A5082694913,2018,1,2018,0.0,1.0,GB,1.7425791500809855,2,0,1,1,1
A5082694913,2019,1,2018,0.0,1.0,GB,2.1016422379658546,1,1,1,1,1
A5082694913,2021,1,2018,0.0,1.0,GB,1.3910407338377682,1,3,1,1,1
A5082696325,2017,1,2019,0.0,0.0,Unknown,0.0351832780744563,1,-2,0,0,0
A5082696325,2019,1,2019,0.0,0.0,Unknown,1.2217726160234867,1,0,1,1,0
A5082696325,2021,1,2019,0.0,0.0,Unknown,0.0,1,2,1,1,0
A5082696325,2022,1,2019,0.0,0.0,Unknown,1.8370673260799255,8,3,1,1,0
A5082696325,2023,1,2019,0.0,0.0,Unknown,0.0,1,4,1,1,0
A5082696325,2025,1,2019,0.0,0.0,Unknown,0.0,2,6,1,1,0
A5082696325,2026,1,2019,0.0,0.0,Unknown,0.0,2,7,1,1,0
A5082699080,2023,0,2025,0.0,0.0,Unknown,0.8241766220564001,1,-2,0,0,0
A5082699080,2025,0,2025,0.0,0.0,Unknown,0.910346844685626,2,0,1,0,0
A5082706838,2022,1,2025,0.0,0.0,TR,0.5626286802852695,2,-3,0,0,0
A5082706838,2023,1,2025,0.0,0.0,TR,0.3633949532204229,4,-2,0,0,0
A5082706838,2024,1,2025,0.0,0.0,TR,0.7499347843775803,2,-1,0,0,0
A5082706838,2025,1,2025,0.0,0.0,TR,0.0,3,0,1,1,0
A5082726458,2014,1,2025,0.0,0.0,IN,0.0,1,-11,0,0,0
A5082726458,2025,1,2025,0.0,0.0,IN,0.7061862716435207,2,0,1,1,0
A5082728145,2021,1,2025,0.0,1.0,IN,0.2548680886850014,1,-4,0,0,1
A5082728145,2023,1,2025,0.0,1.0,IN,0.9482465779239354,1,-2,0,0,1
A5082728145,2025,1,2025,0.0,1.0,IN,0.3739420841791356,3,0,1,1,1
A5082732692,2018,1,2025,0.0,1.0,CN,0.4869808583346899,1,-7,0,0,1
A5082732692,2021,1,2025,0.0,1.0,CN,0.2988813903714036,1,-4,0,0,1
A5082732692,2023,1,2025,0.0,1.0,CN,0.3727805085448337,1,-2,0,0,1
A5082732692,2025,1,2025,0.0,1.0,CN,0.0,2,0,1,1,1
A5082733653,2023,1,2024,0.0,1.0,IT,0.2036612598241103,1,-1,0,0,1
A5082733653,2024,1,2024,0.0,1.0,IT,0.3599611022237243,2,0,1,1,1
A5082733653,2025,1,2024,0.0,1.0,IT,1.412372543287041,1,1,1,1,1
A5082739860,2019,1,2021,0.0,0.0,Unknown,0.1982058254585017,2,-2,0,0,0
A5082739860,2021,1,2021,0.0,0.0,Unknown,0.6420001190031409,2,0,1,1,0
A5082741754,2019,1,2020,0.0,0.0,US,0.276944353088597,1,-1,0,0,0
A5082741754,2020,1,2020,0.0,0.0,US,0.1554879214821758,2,0,1,1,0
A5082741754,2021,1,2020,0.0,0.0,US,0.8727144256049033,1,1,1,1,0
A5082749951,2018,0,2024,0.0,0.0,Unknown,1.2610523676338974,2,-6,0,0,0
A5082749951,2018,0,2025,0.0,0.0,Unknown,1.2610523676338974,2,-7,0,0,0
A5082749951,2023,0,2024,0.0,0.0,Unknown,0.0725943690336118,2,-1,0,0,0
A5082749951,2023,0,2025,0.0,0.0,Unknown,0.0725943690336118,2,-2,0,0,0
A5082749951,2024,0,2024,0.0,0.0,Unknown,0.4009975691701866,2,0,1,0,0
A5082749951,2024,0,2025,0.0,0.0,Unknown,0.4009975691701866,2,-1,0,0,0
A5082752831,2018,1,2019,0.0,0.0,NL,0.3022577875772878,1,-1,0,0,0
A5082752831,2019,1,2019,0.0,0.0,NL,0.3270323798674738,5,0,1,1,0
A5082752831,2020,1,2019,0.0,0.0,NL,0.2530256418011273,2,1,1,1,0
A5082752831,2021,1,2019,0.0,0.0,NL,1.07018650276764,1,2,1,1,0
A5082752831,2024,1,2019,0.0,0.0,NL,0.0,1,5,1,1,0
A5082752831,2025,1,2019,0.0,0.0,NL,0.0,1,6,1,1,0
A5082755692,2017,1,2023,0.0,1.0,US,0.49747991652851,1,-6,0,0,1
A5082755692,2020,1,2023,0.0,1.0,US,1.2672866530832076,1,-3,0,0,1
A5082755692,2021,1,2023,0.0,1.0,US,0.6569667400263887,1,-2,0,0,1
A5082755692,2023,1,2023,0.0,1.0,US,0.8241766220564001,1,0,1,1,1
A5082756213,2024,1,2026,0.0,1.0,KR,0.9544834075546385,4,-2,0,0,1
A5082756213,2025,1,2026,0.0,1.0,KR,0.0,1,-1,0,0,1
A5082756213,2026,1,2026,0.0,1.0,KR,0.0,1,0,1,1,1
A5082759211,2024,1,2025,0.0,1.0,CN,0.5323026880543988,1,-1,0,0,1
A5082759211,2025,1,2025,0.0,1.0,CN,0.5609131262687035,2,0,1,1,1
A5082759211,2026,1,2025,0.0,1.0,CN,0.0,1,1,1,1,1
A5082772824,2021,1,2024,0.0,0.0,Unknown,0.2548680886850014,1,-3,0,0,0
A5082772824,2024,1,2024,0.0,0.0,Unknown,0.0,1,0,1,1,0
A5082772824,2025,1,2024,0.0,0.0,Unknown,0.710607978481482,1,1,1,1,0
A5082780960,2019,1,2025,0.0,1.0,CN,3.0167490789983527,1,-6,0,0,1
A5082780960,2023,1,2025,0.0,1.0,CN,1.9912548150351392,1,-2,0,0,1
A5082780960,2024,1,2025,0.0,1.0,CN,2.613833340902001,1,-1,0,0,1
A5082780960,2025,1,2025,0.0,1.0,CN,0.7623404607246889,7,0,1,1,1
A5082785688,2020,1,2024,0.0,0.0,Unknown,0.310433478443809,2,-4,0,0,0
A5082785688,2023,1,2024,0.0,0.0,Unknown,0.0725943690336118,1,-1,0,0,0
A5082785688,2024,1,2024,0.0,0.0,Unknown,0.1618741187236042,1,0,1,1,0
A5082798154,2022,1,2024,0.0,0.0,Unknown,0.0,1,-2,0,0,0
A5082798154,2024,1,2024,0.0,0.0,Unknown,0.0539580395745347,3,0,1,1,0
A5082821212,2018,1,2019,0.0,1.0,TW,0.1112163204585672,1,-1,0,0,1
A5082821212,2019,1,2019,0.0,1.0,TW,0.8254875640118895,3,0,1,1,1
A5082821212,2020,1,2019,0.0,1.0,TW,1.709242812991185,1,1,1,1,1
A5082823549,2020,0,2021,0.0,0.0,Unknown,0.044962422161848,3,-1,0,0,0
A5082823549,2022,0,2021,0.0,0.0,Unknown,0.4388067159697097,1,1,1,0,0
A5082823549,2024,0,2021,0.0,0.0,Unknown,0.0323748237447208,5,3,1,0,0
A5082823549,2025,0,2021,0.0,0.0,Unknown,0.710607978481482,1,4,1,0,0
A5082825684,2024,1,2025,0.0,1.0,NL,0.6453985600988537,2,-1,0,0,1
A5082825684,2025,1,2025,0.0,1.0,NL,0.9162171155094444,2,0,1,1,1
A5082825684,2026,1,2025,0.0,1.0,NL,3.7636249053751465,1,1,1,1,1
A5082827135,2019,1,2024,0.0,1.0,US,0.2145626195251792,1,-5,0,0,1
A5082827135,2020,1,2024,0.0,1.0,US,0.0470132734082054,1,-4,0,0,1
A5082827135,2021,1,2024,0.0,1.0,US,0.2603032827162581,4,-3,0,0,1
A5082827135,2023,1,2024,0.0,1.0,US,0.0,1,-1,0,0,1
A5082827135,2024,1,2024,0.0,1.0,US,0.4507053318529633,5,0,1,1,1
A5082827135,2025,1,2024,0.0,1.0,US,0.0,2,1,1,1,1
A5082831514,2022,1,2023,0.0,1.0,CN,1.2017205735226737,1,-1,0,0,1
A5082831514,2023,1,2023,0.0,1.0,CN,2.4173190023551427,2,0,1,1,1
A5082831514,2025,1,2023,0.0,1.0,CN,0.0,1,2,1,1,1
A5082835113,2019,1,2020,0.0,0.0,CN,0.1130249446098775,1,-1,0,0,0
A5082835113,2020,1,2020,0.0,0.0,CN,0.3257632211052923,1,0,1,1,0
A5082835113,2021,1,2020,0.0,0.0,CN,1.8652389049797404,1,1,1,1,0
A5082835113,2022,1,2020,0.0,0.0,CN,0.2189946910175914,1,2,1,1,0
A5082835113,2024,1,2020,0.0,0.0,CN,1.241260278597388,1,4,1,1,0
A5082835113,2025,1,2020,0.0,0.0,CN,0.710607978481482,1,5,1,1,0
A5082848973,2024,1,2025,0.0,0.0,CN,0.0,1,-1,0,0,0
A5082848973,2025,1,2025,0.0,0.0,CN,0.3530931358217603,4,0,1,1,0
A5082851282,2023,0,2025,0.0,0.0,MA,0.1719674276272895,2,-2,0,0,0
A5082851282,2024,0,2025,0.0,0.0,MA,0.1618741187236042,1,-1,0,0,0
A5082854095,2023,1,2024,0.0,0.0,IT,0.7558468887224995,1,-1,0,0,0
A5082854095,2024,1,2024,0.0,0.0,IT,0.0,1,0,1,1,0
A5082854095,2025,1,2024,0.0,0.0,IT,0.0,2,1,1,1,0
A5082858231,2020,1,2024,0.0,0.0,SA,0.0,1,-4,0,0,0
A5082858231,2024,1,2024,0.0,0.0,SA,0.6195696933619184,3,0,1,1,0
A5082858231,2025,1,2024,0.0,0.0,SA,0.0,1,1,1,1,0
A5082865192,2020,1,2024,0.0,0.0,Unknown,0.6478764003365212,2,-4,0,0,0
A5082865192,2024,1,2024,0.0,0.0,Unknown,0.1618741187236042,1,0,1,1,0
A5082868235,2018,1,2021,0.0,0.0,CN,0.6007338969561854,1,-3,0,0,0
A5082868235,2020,1,2021,0.0,0.0,CN,1.7179178123777152,1,-1,0,0,0
A5082868235,2021,1,2021,0.0,0.0,CN,0.5420997320706619,2,0,1,1,0
A5082868235,2022,1,2021,0.0,0.0,CN,0.0594061545908256,1,1,1,1,0
A5082868235,2023,1,2021,0.0,0.0,CN,0.1000117405995061,6,2,1,1,0
A5082868235,2024,1,2021,0.0,0.0,CN,0.1618741187236042,2,3,1,1,0
A5082868235,2025,1,2021,0.0,0.0,CN,0.5372533725105103,5,4,1,1,0
A5082874445,2018,1,2022,0.0,1.0,TW,0.2112922385197081,1,-4,0,0,1
A5082874445,2022,1,2022,0.0,1.0,TW,0.2669926407571127,1,0,1,1,1
A5082874445,2024,1,2022,0.0,1.0,TW,0.1618741187236042,1,2,1,1,1
A5082874445,2025,1,2022,0.0,1.0,TW,0.0,3,3,1,1,1
A5082898376,2021,1,2023,0.0,0.0,IN,0.1098553049603198,1,-2,0,0,0
A5082898376,2023,1,2023,0.0,0.0,IN,0.1679318438832375,2,0,1,1,0
A5082898376,2024,1,2023,0.0,0.0,IN,0.1505795972284341,2,1,1,1,0
A5082910812,2019,0,2021,0.0,0.0,JP,0.953765624937688,1,-2,0,0,0
A5082910812,2019,0,2024,0.0,0.0,JP,0.953765624937688,1,-5,0,0,0
A5082910812,2020,0,2021,0.0,0.0,JP,2.376912300914492,1,-1,0,0,0
A5082910812,2020,0,2024,0.0,0.0,JP,2.376912300914492,1,-4,0,0,0
A5082910812,2021,0,2021,0.0,0.0,JP,0.4064324996182565,3,0,1,0,0
A5082910812,2021,0,2024,0.0,0.0,JP,0.4064324996182565,3,-3,0,0,0
A5082912188,2024,1,2025,0.0,1.0,CN,1.5072378720928348,1,-1,0,0,1
A5082912188,2025,1,2025,0.0,1.0,CN,1.469333139840306,2,0,1,1,1
A5082921401,2024,1,2025,0.0,0.0,ID,0.438920014889804,2,-1,0,0,0
A5082921401,2025,1,2025,0.0,0.0,ID,0.0,1,0,1,1,0
A5082922366,2022,1,2023,0.0,0.0,GB,0.1685762724949991,1,-1,0,0,0
A5082922366,2023,1,2023,0.0,0.0,GB,0.1018306299120551,2,0,1,1,0
A5082922366,2024,1,2023,0.0,0.0,GB,0.4644631939872058,5,1,1,1,0
A5082922366,2025,1,2023,0.0,0.0,GB,0.0,3,2,1,1,0
A5082946455,2019,1,2022,0.0,1.0,CN,0.2462398425396106,1,-3,0,0,1
A5082946455,2020,1,2022,0.0,1.0,CN,0.3599259579977117,1,-2,0,0,1
A5082946455,2021,1,2022,0.0,1.0,CN,0.4577936468851571,1,-1,0,0,1
A5082946455,2022,1,2022,0.0,1.0,CN,0.2189946910175914,1,0,1,1,1
A5082946455,2023,1,2022,0.0,1.0,CN,0.3727805085448337,1,1,1,1,1
A5082946455,2025,1,2022,0.0,1.0,CN,0.0,2,3,1,1,1
A5082952681,2017,1,2025,0.0,0.0,IL,0.0,1,-8,0,0,0
A5082952681,2019,1,2025,0.0,0.0,IL,0.730895059003465,1,-6,0,0,0
A5082952681,2020,1,2025,0.0,0.0,IL,0.1503684372932498,2,-5,0,0,0
A5082952681,2025,1,2025,0.0,0.0,IL,0.0,3,0,1,1,0
A5082955562,2022,1,2025,0.0,0.0,Unknown,1.6647650806281418,1,-3,0,0,0
A5082955562,2024,1,2025,0.0,0.0,Unknown,0.0,1,-1,0,0,0
A5082955562,2025,1,2025,0.0,0.0,Unknown,1.2583443870895237,2,0,1,1,0
A5082957027,2017,1,2022,0.0,1.0,CN,0.0351832780744563,1,-5,0,0,1
A5082957027,2021,1,2022,0.0,1.0,CN,0.1098553049603198,1,-1,0,0,1
A5082957027,2022,1,2022,0.0,1.0,CN,0.1563959582176555,2,0,1,1,1
A5082957027,2023,1,2022,0.0,1.0,CN,0.2492431852019416,3,1,1,1,1
A5082957027,2024,1,2022,0.0,1.0,CN,0.3011591944568682,1,2,1,1,1
A5082957027,2025,1,2022,0.0,1.0,CN,0.0,1,3,1,1,1
A5082957347,2024,1,2025,0.0,0.0,Unknown,0.3961901308577166,2,-1,0,0,0
A5082957347,2025,1,2025,0.0,0.0,Unknown,0.5609131262687035,2,0,1,1,0
A5082958363,2024,1,2025,0.0,1.0,CN,0.0809370593618021,2,-1,0,0,1
A5082958363,2025,1,2025,0.0,1.0,CN,0.0,4,0,1,1,1
A5082966786,2019,0,2020,0.0,1.0,KR,0.493589490030742,1,-1,0,0,1
A5082966786,2019,0,2023,0.0,1.0,KR,0.493589490030742,1,-4,0,0,1
A5082966786,2020,0,2020,0.0,1.0,KR,0.7453250240751845,1,0,1,0,1
A5082966786,2020,0,2023,0.0,1.0,KR,0.7453250240751845,1,-3,0,0,1
A5082966786,2025,0,2020,0.0,1.0,KR,0.0,1,5,1,0,1
A5082966786,2025,0,2023,0.0,1.0,KR,0.0,1,2,1,0,1
A5082968831,2022,0,2023,0.0,1.0,IN,0.3528996783634112,2,-1,0,0,1
A5082968831,2022,0,2025,0.0,1.0,IN,0.3528996783634112,2,-3,0,0,1
A5082968831,2023,0,2023,0.0,1.0,IN,0.2036612598241103,1,0,1,0,1
A5082968831,2023,0,2025,0.0,1.0,IN,0.2036612598241103,1,-2,0,0,1
A5082968831,2024,0,2023,0.0,1.0,IN,0.1618741187236042,1,1,1,0,1
A5082968831,2024,0,2025,0.0,1.0,IN,0.1618741187236042,1,-1,0,0,1
A5082968831,2025,0,2023,0.0,1.0,IN,1.6372306960345642,1,2,1,0,1
A5082968831,2025,0,2025,0.0,1.0,IN,1.6372306960345642,1,0,1,0,1
A5082970512,2019,1,2020,0.0,0.0,Unknown,0.730895059003465,1,-1,0,0,0
A5082970512,2020,1,2020,0.0,0.0,Unknown,0.134887266485544,1,0,1,1,0
A5082970512,2025,1,2020,0.0,0.0,Unknown,0.6585529613570231,3,5,1,1,0
A5082971494,2022,1,2024,0.0,0.0,IT,0.1331789166058864,3,-2,0,0,0
A5082971494,2024,1,2024,0.0,0.0,IT,0.0,3,0,1,1,0
A5082997975,2018,1,2019,0.0,1.0,CA,0.1623667688087852,2,-1,0,0,1
A5082997975,2019,1,2019,0.0,1.0,CA,1.117442143233612,17,0,1,1,1
A5082997975,2020,1,2019,0.0,1.0,CA,0.7496258417274297,26,1,1,1,1
A5082997975,2021,1,2019,0.0,1.0,CA,0.931189551202511,21,2,1,1,1
A5082997975,2022,1,2019,0.0,1.0,CA,0.4097047102182489,17,3,1,1,1
A5082997975,2023,1,2019,0.0,1.0,CA,0.4185870085103553,35,4,1,1,1
A5082997975,2024,1,2019,0.0,1.0,CA,0.3997366706101892,36,5,1,1,1
A5082997975,2025,1,2019,0.0,1.0,CA,0.5532661709534561,28,6,1,1,1
A5082999550,2017,1,2018,0.0,0.0,CN,1.7514005329660498,1,-1,0,0,0
A5082999550,2018,1,2018,0.0,0.0,CN,1.4030928909077278,2,0,1,1,0
A5082999550,2019,1,2018,0.0,0.0,CN,0.9253846710989866,2,1,1,1,0
A5082999550,2020,1,2018,0.0,0.0,CN,1.030615236175381,5,2,1,1,0
A5082999550,2021,1,2018,0.0,0.0,CN,0.7129627344030617,2,3,1,1,0
A5082999550,2022,1,2018,0.0,0.0,CN,1.1449282339348172,1,4,1,1,0
A5082999550,2023,1,2018,0.0,0.0,CN,0.4714739267481027,1,5,1,1,0
