author_id,year,avg_logRCR,yearly_paper_count,total_papers_raw,is_treated,event_year,relative_year,Post,DID_term,primary_origin_field,T0_year,institution,is_industry_elite,is_academic_elite,country_code,is_elite_overall
A5101705358,2023,0.7803552045207033,6,6,1,2022,1.0,1.0,1.0,Computer Science,2017,Doshisha University,0.0,0.0,JP,0
A5033893989,2022,1.6094379124341005,2,2,0,9999,,0.0,0.0,Engineering,2019,Wuhan University of Technology,0.0,1.0,CN,1
A5021381864,2023,2.740840023925201,1,1,0,9999,,0.0,0.0,Engineering,2020,Wuhan University,0.0,1.0,CN,1
A5053741358,2023,2.391319439918932,3,3,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2023,Michigan State University,0.0,1.0,US,1
A5062057891,2023,1.892821555557304,3,3,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2023,Sun Yat-sen University,0.0,1.0,CN,1
A5033038967,2023,2.19722457733622,1,1,0,9999,,0.0,0.0,Engineering,2022,Harbin Institute of Technology,0.0,1.0,CN,1
A5085920650,2025,0.0,3,3,1,2023,2.0,1.0,1.0,Medicine,2021,Northwestern University,0.0,1.0,US,1
A5021575840,2024,3.1354942159291497,1,1,1,2023,1.0,1.0,1.0,Unknown,2022,Nanjing Normal University,0.0,0.0,CN,0
A5044625906,2024,2.850221786695343,2,2,1,2022,2.0,1.0,1.0,Medicine,2015,Qingdao University,0.0,0.0,CN,0
A5100721259,2024,1.058526626149315,4,4,1,2023,1.0,1.0,1.0,Engineering,2021,Fujian Medical University,0.0,0.0,CN,0
A5063874810,2024,2.043742163161047,3,3,1,2023,1.0,1.0,1.0,Engineering,2021,University of Shanghai for Science and Technology,0.0,0.0,CN,0
A5038686010,2023,0.904627304868368,7,7,1,2021,2.0,1.0,1.0,Computer Science,2020,Drexel University,0.0,0.0,US,0
A5007339758,2022,2.538973871058276,1,1,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2021,North Sichuan Medical University,0.0,0.0,CN,0
A5044514558,2024,2.967447097809794,2,2,0,9999,,0.0,0.0,Computer Science,2022,,0.0,0.0,,0
A5076118448,2023,2.862200880929469,1,1,0,9999,,0.0,0.0,Computer Science,2022,Zhaoqing University,0.0,0.0,CN,0
A5091806934,2023,2.862200880929469,1,1,0,9999,,0.0,0.0,Engineering,2020,Qingdao University,0.0,0.0,CN,0
A5060855236,2022,0.6861044613182712,4,4,1,2022,0.0,1.0,1.0,Computer Science,2020,Kaunas University of Technology,0.0,1.0,LT,1
A5015200425,2022,0.6861044613182712,4,4,1,2022,0.0,1.0,1.0,Computer Science,2020,Kaunas University of Technology,0.0,1.0,LT,1
A5066390445,2024,3.1354942159291497,1,1,0,9999,,0.0,0.0,Engineering,2023,Rajshahi University of Engineering and Technology,0.0,1.0,BD,1
A5041388320,2024,3.1354942159291497,1,1,0,9999,,0.0,0.0,Engineering,2019,University of Technology Sydney,0.0,1.0,AU,1
A5054411351,2024,1.3202460237457754,5,5,0,9999,,0.0,0.0,Engineering,2022,Western Illinois University,0.0,0.0,US,0
A5072659872,2024,3.1354942159291497,1,1,0,9999,,0.0,0.0,Engineering,2023,Rajshahi University of Engineering and Technology,0.0,1.0,BD,1
A5023724461,2025,0.0,10,10,1,2023,2.0,1.0,1.0,Computer Science,2019,South China Agricultural University,0.0,1.0,CN,1
A5100705472,2025,0.0,5,5,0,9999,,0.0,0.0,Computer Science,2020,Macau University of Science and Technology,0.0,1.0,MO,1
A5039053871,2023,2.684154869184036,2,2,0,9999,,0.0,0.0,Environmental Science,2023,College of The Bahamas,0.0,0.0,BS,0
A5070096266,2023,1.5428808473910778,3,3,1,2023,0.0,1.0,1.0,Environmental Science,2021,Wuhan University,0.0,1.0,CN,1
A5028317680,2024,0.8283022165960001,3,3,1,2022,2.0,1.0,1.0,Computer Science,2019,Portland State University,0.0,0.0,US,0
A5065865669,2024,1.0524593566523048,16,16,1,2023,1.0,1.0,1.0,Computer Science,2021,Nanjing University of Finance and Economics,0.0,1.0,CN,1
A5082046789,2024,1.778470112934973,13,13,1,2021,3.0,1.0,1.0,Computer Science,2018,Chinese Academy of Sciences,0.0,0.0,CN,0
A5044135785,2022,1.0111754840720228,6,6,0,9999,,0.0,0.0,Mathematics,2017,National Taiwan University,0.0,1.0,TW,1
A5101853761,2025,0.0,6,6,1,2023,2.0,1.0,1.0,Computer Science,2016,China Aerospace Science and Industry Corporation (China),0.0,1.0,CN,1
A5004288865,2023,1.0088513387037852,9,9,1,2023,0.0,1.0,1.0,Computer Science,2022,Aarhus University,0.0,1.0,DK,1
A5029925982,2023,2.198765410604924,2,2,1,2023,0.0,1.0,1.0,Computer Science,2019,University of Helsinki,0.0,1.0,FI,1
A5100707226,2024,2.1910133173369406,2,2,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2023,Unknown,0.0,0.0,Unknown,0
A5103073431,2024,0.845134952515726,27,27,1,2022,2.0,1.0,1.0,Computer Science,2019,University of North Carolina at Chapel Hill,0.0,1.0,US,1
A5097767667,2024,2.788014003974021,3,3,0,9999,,0.0,0.0,Engineering,2024,Zhejiang University of Science and Technology,0.0,1.0,CN,1
A5073558530,2022,2.079441541679836,1,1,1,2023,-1.0,0.0,0.0,Engineering,2022,Zhengzhou University of Aeronautics,0.0,0.0,CN,0
A5079763999,2024,3.6635616461296463,1,1,1,2023,1.0,1.0,1.0,Computer Science,2022,,0.0,0.0,,0
A5033232360,2023,1.720609689574863,9,9,1,2022,1.0,1.0,1.0,"Biochemistry, Genetics and Molecular Biology",2021,Liaoning University,0.0,0.0,CN,0
A5100327966,2022,1.4389746189488035,2,2,0,9999,,0.0,0.0,Engineering,2022,Hunan University,0.0,1.0,CN,1
A5055007678,2022,2.5902671654458267,1,1,0,9999,,0.0,0.0,Engineering,2022,Hunan University,0.0,1.0,CN,1
A5038884528,2024,1.1796247178237735,4,4,1,2023,1.0,1.0,1.0,Computer Science,2018,Nvidia (United Kingdom),1.0,0.0,GB,1
A5006827123,2024,3.332204510175204,1,1,0,9999,,0.0,0.0,Earth and Planetary Sciences,2020,California Institute of Technology,0.0,1.0,US,1
A5048225486,2023,2.3513752571634776,1,1,1,2020,3.0,1.0,1.0,Computer Science,2019,,0.0,0.0,,0
A5037069703,2024,2.3064221622307457,4,4,0,9999,,0.0,0.0,Computer Science,2024,University of Trento,0.0,1.0,IT,1
A5115590908,2024,1.6041830706280815,4,4,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2018,Chinese Academy of Medical Sciences & Peking Union Medical College,0.0,0.0,CN,0
A5100684827,2024,2.561747869325277,3,3,1,2023,1.0,1.0,1.0,Engineering,2022,Tongji University,0.0,1.0,CN,1
A5015250468,2022,0.7979216410394142,17,17,1,2022,0.0,1.0,1.0,Computer Science,2017,Tokyo Metropolitan University,0.0,0.0,JP,0
A5043769131,2022,1.044308055506967,4,4,1,2022,0.0,1.0,1.0,Computer Science,2019,Unknown,0.0,0.0,Unknown,0
A5031064868,2022,1.992430164690206,1,1,0,9999,,0.0,0.0,Computer Science,2020,The University of Sydney,0.0,1.0,AU,1
A5085516032,2023,0.9902897737412114,9,9,1,2020,3.0,1.0,1.0,Computer Science,2018,Unknown,0.0,0.0,Unknown,0
A5102001980,2023,1.1866388800143697,7,7,1,2023,0.0,1.0,1.0,Computer Science,2020,Nankai University,0.0,1.0,CN,1
A5048793278,2023,1.1533629664967826,6,6,1,2023,0.0,1.0,1.0,Computer Science,2019,,0.0,0.0,,0
A5100783116,2023,2.3513752571634776,1,1,0,9999,,0.0,0.0,Computer Science,2022,Hebei University of Economics and Business,0.0,0.0,CN,0
A5108298252,2024,3.091042453358316,1,1,0,9999,,0.0,0.0,Medicine,2023,Pukyong National University,0.0,0.0,KR,0
A5022657064,2022,2.1576304691808104,4,4,1,2022,0.0,1.0,1.0,Computer Science,2018,Unknown,0.0,0.0,Unknown,0
A5066320524,2023,1.4852072327848505,4,4,1,2023,0.0,1.0,1.0,Computer Science,2022,The University of Texas at Dallas,0.0,1.0,US,1
A5077581403,2023,0.8283022165960001,3,3,1,2022,1.0,1.0,1.0,Computer Science,2021,University of Wollongong,0.0,1.0,AU,1
A5069570795,2023,0.8283022165960001,3,3,1,2022,1.0,1.0,1.0,Computer Science,2021,University of Wollongong,0.0,1.0,AU,1
A5100443935,2023,1.2349331140880826,19,19,1,2023,0.0,1.0,1.0,Computer Science,2018,Beihua University,0.0,0.0,CN,0
A5085719285,2024,2.578011257381755,3,3,0,9999,,0.0,0.0,Computer Science,2019,Chinese Academy of Sciences,0.0,0.0,CN,0
A5100625824,2022,2.2335922215070942,1,1,0,9999,,0.0,0.0,Engineering,2017,Shanghai Jiao Tong University,0.0,1.0,CN,1
A5032273272,2025,0.0,7,7,1,2022,3.0,1.0,1.0,Computer Science,2020,Tongji University,0.0,1.0,CN,1
A5058982350,2025,0.0,7,7,1,2022,3.0,1.0,1.0,Computer Science,2017,Unknown,0.0,0.0,Unknown,0
A5035503968,2023,2.1152383682733404,2,2,0,9999,,0.0,0.0,Earth and Planetary Sciences,2023,Imperial College London,0.0,1.0,GB,1
A5088118543,2023,2.1152383682733404,2,2,0,9999,,0.0,0.0,Earth and Planetary Sciences,2018,University of Bonn,0.0,0.0,DE,0
A5079475252,2025,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2021,Rakuten (Japan),0.0,0.0,JP,0
A5100653784,2025,0.0,5,5,1,2022,3.0,1.0,1.0,Computer Science,2018,Korea Advanced Institute of Science and Technology,0.0,0.0,KR,0
A5032340829,2024,1.7211074307080885,9,9,1,2022,2.0,1.0,1.0,Engineering,2019,Chinese University of Hong Kong,0.0,0.0,HK,0
A5008746852,2022,2.453870435466812,2,2,0,9999,,0.0,0.0,Engineering,2022,Ion Exchange (India),0.0,0.0,IN,0
A5101804850,2023,0.9162907318741552,1,1,0,9999,,0.0,0.0,Computer Science,2020,Keelung Chang Gung Memorial Hospital,0.0,0.0,TW,0
A5100683423,2024,2.165366670143165,2,2,1,2023,1.0,1.0,1.0,Medicine,2022,BGI Group (China),0.0,1.0,CN,1
A5067509102,2023,1.4435777800954437,3,3,0,9999,,0.0,0.0,Engineering,2017,Shandong University of Technology,0.0,1.0,CN,1
A5025647523,2022,2.159484249353373,1,1,0,9999,,0.0,0.0,Medicine,2022,Osaka Gakuin University,0.0,0.0,JP,0
A5100687954,2022,2.159484249353373,1,1,1,2023,-1.0,0.0,0.0,Environmental Science,2022,Chinese Academy of Sciences,0.0,0.0,CN,0
A5100325209,2022,0.6855991149633759,5,5,1,2022,0.0,1.0,1.0,Medicine,2018,Sichuan University,0.0,1.0,CN,1
A5100434637,2022,2.159484249353373,1,1,1,2023,-1.0,0.0,0.0,Medicine,2020,Tianjin University of Traditional Chinese Medicine,0.0,1.0,CN,1
A5057374436,2022,2.159484249353373,1,1,1,2023,-1.0,0.0,0.0,Medicine,2019,Shenzhen Research Institute of Big Data,0.0,0.0,CN,0
A5001383535,2024,1.258313827911664,5,5,0,9999,,0.0,0.0,Computer Science,2017,Nanjing Normal University,0.0,0.0,CN,0
A5100452654,2023,2.393745871391023,2,2,1,2022,1.0,1.0,1.0,Engineering,2018,Beihang University,0.0,1.0,CN,1
A5100729478,2022,0.9729550745276566,2,2,0,9999,,0.0,0.0,Computer Science,2022,South China Agricultural University,0.0,1.0,CN,1
A5016942455,2022,2.6390573296152584,1,1,0,9999,,0.0,0.0,Engineering,2022,Universidad de Buenos Aires,0.0,1.0,AR,1
A5056047051,2024,3.6635616461296463,1,1,1,2023,1.0,1.0,1.0,Computer Science,2017,Unknown,0.0,0.0,Unknown,0
A5102953735,2023,1.9459101490553128,1,1,0,9999,,0.0,0.0,Engineering,2019,Tongji University,0.0,1.0,CN,1
A5023755254,2023,1.8631650013334973,6,6,1,2022,1.0,1.0,1.0,Engineering,2017,Yangtze University,0.0,0.0,CN,0
A5053691175,2025,0.0,11,11,1,2023,2.0,1.0,1.0,Computer Science,2020,Hamad bin Khalifa University,0.0,1.0,QA,1
A5000581688,2023,2.5124672851036185,7,7,1,2022,1.0,1.0,1.0,Computer Science,2019,Ningbo University,0.0,0.0,CN,0
A5071059562,2023,1.1166346957582016,3,3,1,2023,0.0,1.0,1.0,Computer Science,2022,Chaoyang University of Technology,0.0,0.0,TW,0
A5100411968,2023,2.678034774207282,3,3,1,2022,1.0,1.0,1.0,Engineering,2019,National University of Defense Technology,0.0,1.0,CN,1
A5071054399,2023,2.1400661634962708,1,1,1,2020,3.0,1.0,1.0,Computer Science,2019,University of Electronic Science and Technology of China,0.0,1.0,CN,1
A5100445591,2023,1.1108322288363452,9,9,0,9999,,0.0,0.0,Computer Science,2017,Beijing University of Posts and Telecommunications,0.0,1.0,CN,1
A5079117782,2023,2.6390573296152584,1,1,0,9999,,0.0,0.0,Computer Science,2017,Jilin Agricultural University,0.0,0.0,CN,0
A5006040096,2023,0.9814796597221468,3,3,1,2023,0.0,1.0,1.0,Mathematics,2022,Idaho State University,0.0,0.0,US,0
A5101504494,2023,2.9444389791664403,1,1,0,9999,,0.0,0.0,Computer Science,2023,Motilal Nehru National Institute of Technology,0.0,1.0,IN,1
A5100350437,2022,1.646807296698669,7,7,1,2023,-1.0,0.0,0.0,Medicine,2017,University of Electronic Science and Technology of China,0.0,1.0,CN,1
A5100388053,2022,1.883281373190088,6,6,1,2022,0.0,1.0,1.0,Medicine,2017,University of Shanghai for Science and Technology,0.0,0.0,CN,0
A5050614717,2024,0.7514083968005203,8,8,1,2023,1.0,1.0,1.0,Mathematics,2021,École Normale Supérieure - PSL,0.0,0.0,FR,0
A5069576651,2024,1.7759219559692252,7,7,1,2021,3.0,1.0,1.0,Computer Science,2019,Stanford Medicine,0.0,0.0,US,0
A5001884064,2024,2.0295668417081463,14,14,1,2022,2.0,1.0,1.0,Computer Science,2019,Apple (United Kingdom),1.0,0.0,GB,1
A5100701695,2024,1.815474225660536,13,13,1,2022,2.0,1.0,1.0,Computer Science,2019,Chongqing University of Posts and Telecommunications,0.0,1.0,CN,1
A5100429403,2025,0.0,10,10,1,2023,2.0,1.0,1.0,Engineering,2017,University of Florida,0.0,1.0,US,1
A5058073627,2025,0.0,30,30,1,2023,2.0,1.0,1.0,Engineering,2017,Xi'an Jiaotong University,0.0,1.0,CN,1
A5039059501,2025,0.2064551255640117,14,14,1,2023,2.0,1.0,1.0,Computer Science,2022,Tongji University,0.0,1.0,CN,1
A5100451855,2024,2.4742934079443595,10,10,1,2022,2.0,1.0,1.0,Computer Science,2017,Dalian University of Technology,0.0,1.0,CN,1
A5108218845,2024,2.6876392038420827,2,2,0,9999,,0.0,0.0,Computer Science,2023,Dalian University of Technology,0.0,1.0,CN,1
A5078525423,2022,0.9637161478970492,4,4,1,2023,-1.0,0.0,0.0,Computer Science,2018,Tsinghua University,0.0,1.0,CN,1
A5101817056,2022,1.033697596403939,3,3,1,2022,0.0,1.0,1.0,Computer Science,2019,North University of China,0.0,1.0,CN,1
A5111856667,2022,0.706754512066697,3,3,1,2023,-1.0,0.0,0.0,Computer Science,2018,State Grid Corporation of China (China),1.0,1.0,CN,1
A5079069251,2024,2.445174564110877,2,2,0,9999,,0.0,0.0,Computer Science,2024,University of Sharjah,0.0,1.0,AE,1
A5101585391,2023,1.0866556418995743,8,8,1,2023,0.0,1.0,1.0,Computer Science,2017,Southern Medical University,0.0,0.0,CN,0
A5070178604,2023,3.277144732992177,1,1,0,9999,,0.0,0.0,Computer Science,2023,Film Independent,0.0,0.0,US,0
A5032226587,2023,1.0750914250059336,7,7,1,2023,0.0,1.0,1.0,Computer Science,2020,,0.0,0.0,,0
A5025863344,2023,0.899961934066053,5,5,1,2023,0.0,1.0,1.0,Engineering,2021,Mitre (United States),0.0,0.0,US,0
A5089949383,2023,1.2845518418911757,17,17,1,2022,1.0,1.0,1.0,Computer Science,2019,Tencent (China),1.0,1.0,CN,1
A5023776074,2023,2.525728644308256,1,1,0,9999,,0.0,0.0,Computer Science,2022,Centre for Plant Biotechnology and Genomics,0.0,0.0,ES,0
A5035271106,2023,2.525728644308256,1,1,0,9999,,0.0,0.0,Computer Science,2022,Unknown,0.0,0.0,Unknown,0
A5006420025,2023,1.7493418594179562,4,4,1,2022,1.0,1.0,1.0,"Biochemistry, Genetics and Molecular Biology",2021,Chinese Academy of Sciences,0.0,0.0,CN,0
A5031654983,2022,2.4849066497880004,1,1,0,9999,,0.0,0.0,Engineering,2022,Korea Advanced Institute of Science and Technology,0.0,0.0,KR,0
A5052969129,2024,2.3683218160899475,3,3,0,9999,,0.0,0.0,Computer Science,2024,FPT University,0.0,0.0,VN,0
A5085398169,2023,1.8761733300518848,3,3,0,9999,,0.0,0.0,Medicine,2023,Meta (United Kingdom),1.0,0.0,GB,1
A5034281922,2023,1.317716507887797,5,5,1,2023,0.0,1.0,1.0,Computer Science,2022,Nanchang University,0.0,0.0,CN,0
A5024900991,2023,0.8887349328840339,8,8,1,2021,2.0,1.0,1.0,Computer Science,2017,National University of Singapore,0.0,1.0,SG,1
A5082697134,2023,2.1400661634962708,1,1,1,2023,0.0,1.0,1.0,Computer Science,2022,Shanghai Jiao Tong University,0.0,1.0,CN,1
A5048486573,2023,0.5837109017930835,7,7,1,2023,0.0,1.0,1.0,Computer Science,2018,Shanghai Jiao Tong University,0.0,1.0,CN,1
A5029633264,2023,1.1328823259305567,19,19,1,2021,2.0,1.0,1.0,Computer Science,2017,Taiyuan University of Science and Technology,0.0,0.0,CN,0
A5065193429,2023,1.9560115027140728,2,2,0,9999,,0.0,0.0,Computer Science,2019,Chaoyang University of Technology,0.0,0.0,TW,0
A5006580423,2023,1.732258707077999,5,5,1,2021,2.0,1.0,1.0,Computer Science,2018,University of Glasgow,0.0,1.0,GB,1
A5070172290,2022,1.4193444385265888,6,6,1,2023,-1.0,0.0,0.0,Computer Science,2018,Google (United States),1.0,0.0,US,1
A5085667632,2022,1.547225870123639,9,9,1,2021,1.0,1.0,1.0,Computer Science,2020,Palo Alto Research Center,0.0,0.0,US,0
A5100343513,2023,2.1700861135077165,3,3,1,2020,3.0,1.0,1.0,Computer Science,2019,Chongqing Normal University,0.0,0.0,CN,0
A5004402130,2023,1.4451858789480825,2,2,1,2022,1.0,1.0,1.0,Computer Science,2021,Kunming University,0.0,0.0,CN,0
A5015026639,2023,1.3704200119626004,2,2,1,2023,0.0,1.0,1.0,Computer Science,2022,Universidade Federal do Espírito Santo,0.0,0.0,BR,0
A5075072841,2023,2.740840023925201,1,1,1,2023,0.0,1.0,1.0,Computer Science,2022,Universidade Federal do Espírito Santo,0.0,0.0,BR,0
A5058163392,2022,2.367123614131617,1,1,0,9999,,0.0,0.0,Engineering,2017,Yangtze University,0.0,0.0,CN,0
A5100698813,2023,0.9178843658039906,5,5,1,2022,1.0,1.0,1.0,Computer Science,2019,Commonwealth Scientific and Industrial Research Organisation,0.0,0.0,AU,0
A5080427828,2024,1.002127058819251,5,5,1,2023,1.0,1.0,1.0,Computer Science,2021,Lucian Blaga University of Sibiu,0.0,0.0,RO,0
A5080423090,2024,1.8317808230648231,2,2,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2023,Tsinghua University,0.0,1.0,CN,1
A5100393711,2024,0.9359010884507956,2,2,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2017,Shandong University,0.0,1.0,CN,1
A5023976386,2023,1.9143206982445475,2,2,1,2023,0.0,1.0,1.0,Computer Science,2022,Shanghai Maritime University,0.0,0.0,CN,0
A5077499817,2023,1.5746254621859297,9,9,1,2022,1.0,1.0,1.0,Computer Science,2018,Unknown,0.0,0.0,Unknown,0
A5053986996,2023,1.1762513208880936,8,8,1,2023,0.0,1.0,1.0,Computer Science,2017,University of Florence,0.0,1.0,IT,1
A5066519737,2023,1.4740259875198864,12,12,1,2022,1.0,1.0,1.0,Computer Science,2019,University of Modena and Reggio Emilia,0.0,1.0,IT,1
A5100329692,2022,1.4730028526005117,10,10,1,2020,2.0,1.0,1.0,Computer Science,2019,Inner Mongolia Agricultural University,0.0,0.0,CN,0
A5100326993,2022,1.3897545825421775,2,2,0,9999,,0.0,0.0,Computer Science,2022,Australian Regenerative Medicine Institute,0.0,0.0,AU,0
A5051169478,2025,0.0,3,3,0,9999,,0.0,0.0,Computer Science,2023,Princeton University,0.0,1.0,US,1
A5085787425,2025,0.0,13,13,1,2023,2.0,1.0,1.0,Engineering,2018,Ewha Womans University,0.0,1.0,KR,1
A5080106645,2023,2.079441541679836,1,1,0,9999,,0.0,0.0,Computer Science,2021,Duke University,0.0,1.0,US,1
A5091861544,2023,2.079441541679836,1,1,0,9999,,0.0,0.0,Computer Science,2021,Duke University,0.0,1.0,US,1
A5030894498,2025,0.0,32,32,0,9999,,0.0,0.0,Computer Science,2021,,0.0,0.0,,0
A5023746351,2024,2.772588722239781,1,1,1,2023,1.0,1.0,1.0,Engineering,2022,Universidade Federal de São Carlos,0.0,1.0,BR,1
A5074853381,2024,1.3143738430069454,4,4,0,9999,,0.0,0.0,Computer Science,2017,Nara Institute of Science and Technology,0.0,1.0,JP,1
A5071319377,2024,2.7134385133866616,3,3,1,2022,2.0,1.0,1.0,Engineering,2019,,0.0,0.0,,0
A5065707905,2024,2.7134385133866616,3,3,0,9999,,0.0,0.0,Engineering,2024,,0.0,0.0,,0
A5024401174,2023,1.5522879783752677,11,11,1,2023,0.0,1.0,1.0,Computer Science,2017,Jilin University,0.0,1.0,CN,1
A5100780272,2023,3.2506448352701947,2,2,0,9999,,0.0,0.0,Engineering,2022,Ningbo University of Technology,0.0,0.0,CN,0
A5086419494,2023,1.6310006133578792,5,5,1,2023,0.0,1.0,1.0,Computer Science,2020,Beihang University,0.0,1.0,CN,1
A5100319253,2023,1.587034995869617,3,3,1,2023,0.0,1.0,1.0,Medicine,2021,Sichuan University,0.0,1.0,CN,1
A5100380463,2023,1.8762183178282847,4,4,1,2021,2.0,1.0,1.0,Computer Science,2017,Edith Cowan University,0.0,1.0,AU,1
A5067133670,2023,1.34768375594485,3,3,1,2023,0.0,1.0,1.0,Computer Science,2022,South China Normal University,0.0,1.0,CN,1
A5080134934,2023,1.34768375594485,3,3,1,2023,0.0,1.0,1.0,Computer Science,2022,Beijing Jiaotong University,0.0,1.0,CN,1
A5100707376,2023,1.633399442715043,5,5,1,2023,0.0,1.0,1.0,Computer Science,2019,,0.0,0.0,,0
A5079434039,2022,2.2335922215070942,1,1,1,2023,-1.0,0.0,0.0,Engineering,2022,Chongqing Bureau of Geology and Minerals Exploration,0.0,0.0,CN,0
A5066970325,2023,1.2243770323819323,3,3,1,2023,0.0,1.0,1.0,Medicine,2022,Chinese Academy of Medical Sciences & Peking Union Medical College,0.0,0.0,CN,0
A5061867895,2022,2.268683541318364,1,1,0,9999,,0.0,0.0,Engineering,2022,Tianjin University,0.0,1.0,CN,1
A5054385364,2023,0.5695624286954738,5,5,0,9999,,0.0,0.0,Engineering,2021,Ministry of Education of the People's Republic of China,0.0,1.0,CN,1
A5089789099,2023,2.4423470353692043,1,1,0,9999,,0.0,0.0,Engineering,2022,Central South University,0.0,1.0,CN,1
A5008740867,2024,1.0850430567538585,6,6,1,2023,1.0,1.0,1.0,Computer Science,2017,Yunnan Normal University,0.0,0.0,CN,0
A5101895342,2024,3.1780538303479458,1,1,1,2023,1.0,1.0,1.0,Computer Science,2019,Beijing Botanical Garden,0.0,0.0,CN,0
A5012757772,2023,1.2211872153765488,3,3,1,2021,2.0,1.0,1.0,Computer Science,2020,Shenzhen Institutes of Advanced Technology,0.0,0.0,CN,0
A5101538466,2023,1.5266174593346007,3,3,1,2023,0.0,1.0,1.0,Medicine,2022,Sun Yat-sen University,0.0,1.0,CN,1
A5018642394,2022,0.9755798006890132,3,3,0,9999,,0.0,0.0,Computer Science,2021,Centre National de la Recherche Scientifique,0.0,0.0,FR,0
A5015022081,2023,2.381086967398878,2,2,1,2023,0.0,1.0,1.0,Computer Science,2019,City University of Hong Kong,0.0,1.0,HK,1
A5071193469,2023,1.722546347635307,3,3,1,2023,0.0,1.0,1.0,Computer Science,2019,Huawei Technologies (China),1.0,1.0,CN,1
A5038133707,2023,2.130981690130436,6,6,1,2023,0.0,1.0,1.0,Computer Science,2019,City University of Hong Kong,0.0,1.0,HK,1
A5102779964,2023,2.5649493574615367,1,1,1,2023,0.0,1.0,1.0,Computer Science,2020,Beijing Computing Center,0.0,0.0,CN,0
A5026319729,2022,1.7328679513998633,2,2,0,9999,,0.0,0.0,Engineering,2020,Bu-Ali Sina University,0.0,0.0,IR,0
A5100319045,2023,1.5102124430721813,2,2,1,2023,0.0,1.0,1.0,Engineering,2018,Qingdao University,0.0,0.0,CN,0
A5045631551,2023,1.2812779047822451,7,7,1,2023,0.0,1.0,1.0,Computer Science,2021,Unknown,0.0,0.0,Unknown,0
A5066581184,2022,1.6094379124341005,1,1,1,2023,-1.0,0.0,0.0,Computer Science,2020,University of South Carolina,0.0,1.0,US,1
A5049630750,2022,1.6094379124341005,1,1,1,2023,-1.0,0.0,0.0,Computer Science,2022,University of South Carolina,0.0,1.0,US,1
A5081036622,2022,1.4856967685056208,21,21,1,2023,-1.0,0.0,0.0,Computer Science,2018,Singapore Management University,0.0,1.0,SG,1
A5013766144,2025,0.0,3,3,0,9999,,0.0,0.0,Engineering,2017,Tongji University,0.0,1.0,CN,1
A5107808331,2024,1.0940655518703335,14,14,1,2021,3.0,1.0,1.0,Computer Science,2015,Tongji University,0.0,1.0,CN,1
A5061319881,2025,0.0,12,12,1,2023,2.0,1.0,1.0,Computer Science,2022,University of Washington,0.0,1.0,US,1
A5021574351,2024,1.4804915494183375,7,7,1,2023,1.0,1.0,1.0,Computer Science,2019,Chongqing Normal University,0.0,0.0,CN,0
A5073742611,2022,0.960139910262686,7,7,1,2020,2.0,1.0,1.0,Computer Science,2017,,0.0,0.0,,0
A5101918252,2022,1.9459101490553128,1,1,1,2023,-1.0,0.0,0.0,Computer Science,2022,Xiamen University,0.0,1.0,CN,1
A5100415451,2022,1.9459101490553128,1,1,0,9999,,0.0,0.0,Computer Science,2022,Shenyang Aerospace University,0.0,0.0,CN,0
A5090795969,2025,0.0,6,6,0,9999,,0.0,0.0,Energy,2020,Seoul National University,0.0,1.0,KR,1
A5100341802,2023,0.9418620873973174,6,6,1,2022,1.0,1.0,1.0,Computer Science,2019,University of Science and Technology of China,0.0,1.0,CN,1
A5024433209,2022,1.4451858789480825,2,2,0,9999,,0.0,0.0,Computer Science,2022,PLA Information Engineering University,0.0,0.0,CN,0
A5033017179,2022,1.5246478197286768,6,6,1,2023,-1.0,0.0,0.0,Engineering,2019,Mississippi State University,0.0,0.0,US,0
A5067006929,2023,2.2005742357133045,4,4,1,2022,1.0,1.0,1.0,Engineering,2018,Sichuan University,0.0,1.0,CN,1
A5101639651,2023,2.2005742357133045,4,4,1,2023,0.0,1.0,1.0,Engineering,2017,Jiangsu University,0.0,0.0,CN,0
A5089663990,2023,2.5678948847283696,3,3,1,2022,1.0,1.0,1.0,Engineering,2020,Hong Kong University of Science and Technology,0.0,0.0,HK,0
A5101961350,2024,2.833213344056216,1,1,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2023,,0.0,0.0,,0
A5100664512,2024,2.2319151048134365,14,14,1,2022,2.0,1.0,1.0,Computer Science,2021,Dalian Polytechnic University,0.0,0.0,CN,0
A5101990493,2024,2.2441840812234832,14,14,1,2023,1.0,1.0,1.0,Computer Science,2017,University of Shanghai for Science and Technology,0.0,0.0,CN,0
A5025976462,2024,1.7649250624903927,11,11,1,2023,1.0,1.0,1.0,Computer Science,2018,Chinese University of Hong Kong,0.0,0.0,CN,0
