author_id,is_treated,event_year_aligned,display_name,institution,country_code,is_industry_elite,is_academic_elite,is_elite_overall
https://openalex.org/A5060510601,0,2024,Jelica Vasiljević,Roche (Switzerland),CH,0.0,0.0,0
https://openalex.org/A5041533683,0,2024,Anasua Banerjee,National Institute of Technology Jamshedpur,IN,0.0,1.0,1
https://openalex.org/A5113960134,0,2024,Guilherme Martinez Figueiredo Ferraz,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5002624923,0,2024,Jonas Maziero,Universidade Federal de Santa Maria,BR,0.0,0.0,0
https://openalex.org/A5010089116,0,2024,Demin Song,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5034640711,0,2024,Dongxian Sun,Beijing Institute of Technology,CN,0.0,1.0,1
https://openalex.org/A5022692676,0,2024,Festus Kehinde Ojo,Ladoke Akintola University of Technology,NG,0.0,0.0,0
https://openalex.org/A5030454428,0,2024,Haoxiang Xiang,University of Science and Technology of China,CN,0.0,1.0,1
https://openalex.org/A5038607215,0,2024,Diego Granziol,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5050762764,0,2024,Pengjie Xu,Qingdao University,CN,0.0,0.0,0
https://openalex.org/A5030744897,0,2024,Qingbi Zheng,China Mobile (China),CN,0.0,1.0,1
https://openalex.org/A5100610222,0,2024,Yuqian Li,Anhui Medical University,CN,0.0,0.0,0
https://openalex.org/A5021812536,0,2024,Noby George,Allegro Ophthalmics (United States),US,0.0,0.0,0
https://openalex.org/A5073877182,0,2024,Hamza Pehlivan,Bilkent University,TR,0.0,1.0,1
https://openalex.org/A5078750971,0,2024,Duanshun Li,University of Alberta,CA,0.0,1.0,1
https://openalex.org/A5020732334,0,2024,Khalid Al-hammuri,University of Victoria,CA,0.0,1.0,1
https://openalex.org/A5069854677,0,2024,Charmgil Hong,Handong Global University,KR,0.0,0.0,0
https://openalex.org/A5021075343,0,2024,Tatsuya Chuman,NTT (Japan),JP,0.0,0.0,0
https://openalex.org/A5058542254,0,2024,Xiaohui Han,Qilu University of Technology,CN,0.0,0.0,0
https://openalex.org/A5084750036,0,2024,Zhuoqian Yang,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5065846066,0,2024,Giorgio Ciano,University of Siena,IT,0.0,1.0,1
https://openalex.org/A5006918187,0,2024,Aaron Chan,Brigham Young University,US,0.0,1.0,1
https://openalex.org/A5061167775,0,2024,Jishen Zeng,Alibaba Group (China),CN,1.0,1.0,1
https://openalex.org/A5045639613,0,2024,Nan You,Saudi Aramco (United States),US,1.0,0.0,1
https://openalex.org/A5050264796,0,2024,Zuhaibuddin Bhutto,Balochistan University of Engineering and Technology,PK,0.0,1.0,1
https://openalex.org/A5006343463,0,2024,Zhihui Chen,Sun Yat-sen University,CN,0.0,1.0,1
https://openalex.org/A5041965081,0,2024,Jianlei Lang,Beijing University of Technology,CN,0.0,1.0,1
https://openalex.org/A5013362846,0,2024,Jaehyeong Sim,Ewha Womans University,KR,0.0,1.0,1
https://openalex.org/A5089571597,0,2024,Zeshi Yang,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5026892667,0,2024,Jana Kierdorf,University of Bonn,DE,0.0,0.0,0
https://openalex.org/A5055702396,0,2024,Javad Khodabakhsh,Western University,CA,0.0,1.0,1
https://openalex.org/A5074853634,0,2024,Jinming Zhuang,Advanced Micro Devices (United States),US,0.0,0.0,0
https://openalex.org/A5004698668,0,2024,Hao Guo,Inner Mongolia Electric Power (China),CN,0.0,1.0,1
https://openalex.org/A5053271609,0,2024,Youcef Derbal,Toronto Zoo,CA,0.0,0.0,0
https://openalex.org/A5035661727,0,2024,Roy Timo,Ericsson (Sweden),SE,0.0,0.0,0
https://openalex.org/A5000467159,0,2024,Hamd Ait Abdelali,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5101643639,0,2024,Qing Chang,Harbin Engineering University,CN,0.0,1.0,1
https://openalex.org/A5101867718,0,2024,Mengyao Yang,Hainan University,CN,0.0,0.0,0
https://openalex.org/A5002964307,0,2024,Thanapong Suwanasri,King Mongkut's University of Technology North Bangkok,TH,0.0,0.0,0
https://openalex.org/A5100881132,0,2024,Yunlian Sun,Nanjing University of Science and Technology,CN,0.0,1.0,1
https://openalex.org/A5053614351,0,2024,Caniggia Viana,University of Manitoba,CA,0.0,1.0,1
https://openalex.org/A5058333949,0,2024,Ruihang Xue,China Academy of Space Technology,CN,0.0,1.0,1
https://openalex.org/A5023896417,0,2024,Quoc Huy,Vietnam National University Ho Chi Minh City,VN,0.0,1.0,1
https://openalex.org/A5060585489,0,2024,Sergio Rojas–Galeano,District University of Bogotá,CO,0.0,0.0,0
https://openalex.org/A5060074967,0,2024,Wenjing Huang,Nanchang Hangkong University,CN,0.0,0.0,0
https://openalex.org/A5008951790,0,2024,Yang Ma,Guangxi Medical University,CN,0.0,0.0,0
https://openalex.org/A5018979762,0,2024,Ying Wang,Stevens Institute of Technology,US,0.0,1.0,1
https://openalex.org/A5100610866,0,2024,Ziqi Li,Wuxi Institute of Technology,CN,0.0,0.0,0
https://openalex.org/A5035107805,0,2024,Kun Zhou,China Jiliang University,CN,0.0,1.0,1
https://openalex.org/A5041450580,0,2024,Tai-Yin Chiu,The University of Texas at Austin,US,0.0,1.0,1
https://openalex.org/A5084908139,0,2024,Shangwang Liu,Henan Institute of Technology,CN,0.0,0.0,0
https://openalex.org/A5071617809,0,2024,Ibrahim Farhat,Technology Innovation Institute,AE,0.0,0.0,0
https://openalex.org/A5101468027,0,2024,Xiaolin Li,Chongqing University of Posts and Telecommunications,CN,0.0,1.0,1
https://openalex.org/A5088012833,0,2024,Ashok Kumar Pandey,Madan Mohan Malaviya University of Technology,IN,0.0,0.0,0
https://openalex.org/A5025685148,0,2024,Shreyas Saxena,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5050255317,0,2024,Ghalib H. Alshammri,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5001591238,0,2024,Allan R. A. Manito,Altair Engineering (United States),US,0.0,0.0,0
https://openalex.org/A5081666495,0,2024,Hanxiang Zhang,Florida State University,US,0.0,1.0,1
https://openalex.org/A5091758151,0,2024,Jelena Lukić,Univerzitet Union Nikola Tesla,RS,1.0,0.0,1
https://openalex.org/A5020234193,0,2024,Omar Longoria‐Gandara,Instituto Tecnológico y de Estudios Superiores de Occidente,MX,0.0,0.0,0
https://openalex.org/A5101448985,0,2024,Li Xu,Huazhong Agricultural University,CN,0.0,0.0,0
https://openalex.org/A5062976999,0,2024,Deimante Tamkus,"John H. Stroger, Jr. Hospital of Cook County",US,0.0,0.0,0
https://openalex.org/A5104290626,0,2024,Xiaoyong Lu,Zhaoqing University,CN,0.0,0.0,0
https://openalex.org/A5032967539,0,2024,Xin He,Hebei Agricultural University,CN,0.0,0.0,0
https://openalex.org/A5000849984,0,2024,Dmitry Baimel,Sami Shamoon College of Engineering,IL,0.0,0.0,0
https://openalex.org/A5101468872,0,2024,Xiaohui Sun,Beijing Foreign Studies University,CN,0.0,0.0,0
https://openalex.org/A5009024893,0,2024,Ming Zhong,Northeastern University,CN,0.0,1.0,1
https://openalex.org/A5043535730,0,2024,Ioannis Mollas,Aristotle University of Thessaloniki,GR,0.0,1.0,1
https://openalex.org/A5100778061,0,2024,Jaeho Choi,Jeonbuk National University,KR,0.0,0.0,0
https://openalex.org/A5103004907,0,2024,Hai Cheng,Northeastern University,US,0.0,1.0,1
https://openalex.org/A5054764310,0,2024,Daming Gao,Northwestern Polytechnical University,CN,0.0,1.0,1
https://openalex.org/A5102905386,0,2024,José David Fernández-Rodríguez,Instituto de Investigación Biomédica de Málaga,ES,0.0,0.0,0
https://openalex.org/A5008056956,0,2024,Ning Dong,Hunan University of Traditional Chinese Medicine,CN,0.0,1.0,1
https://openalex.org/A5100709308,0,2024,Jie Guo,Institute of Electronics,CN,0.0,0.0,0
https://openalex.org/A5031205129,0,2024,Xuekai Hu,Electric Power Research Institute,US,0.0,0.0,0
https://openalex.org/A5100673637,0,2024,Chanhee Lee,Sejong University,KR,0.0,1.0,1
https://openalex.org/A5101865558,0,2024,Guoxin Li,PLA Army Engineering University,CN,0.0,0.0,0
https://openalex.org/A5039876312,0,2024,Xavier Margueron,Arts et Métiers,FR,0.0,0.0,0
https://openalex.org/A5100742061,0,2024,Jina Lee,Seoul National University,KR,0.0,1.0,1
https://openalex.org/A5040931816,0,2024,Rüdiger Brecht,Universität Hamburg,DE,0.0,1.0,1
https://openalex.org/A5100620869,0,2024,Xin Jin,Beijing Institute of Technology,CN,0.0,1.0,1
https://openalex.org/A5028202627,0,2024,Waqas A. Imtiaz,University of Engineering and Technology Peshawar,PK,0.0,1.0,1
https://openalex.org/A5073391033,0,2024,Aaron Chew,Princeton University,US,0.0,1.0,1
https://openalex.org/A5102772568,0,2024,Daniele Grosso,University of Genoa,IT,0.0,1.0,1
https://openalex.org/A5115694805,0,2024,Xuan Wang,Hangzhou Dianzi University,CN,0.0,1.0,1
https://openalex.org/A5100675629,0,2024,Zhipeng Zhao,Nanjing General Hospital of Nanjing Military Command,CN,0.0,0.0,0
https://openalex.org/A5045564507,0,2024,Mohamed M. Fahmi,Defence Research and Development Canada,CA,0.0,0.0,0
https://openalex.org/A5006418598,0,2024,Subeesh Vasu,M. Kumarasamy College of Engineering,,0.0,0.0,0
https://openalex.org/A5100750910,0,2024,Wei Han,Huawei Technologies (China),CN,1.0,1.0,1
https://openalex.org/A5005811395,0,2024,Vu Hoang Minh Doan,Pukyong National University,KR,0.0,0.0,0
https://openalex.org/A5101946331,0,2024,Soumya Bandyopadhyay,Techno India University,IN,0.0,0.0,0
https://openalex.org/A5019084793,0,2024,Osama E. Demerdash,Cold Spring Harbor Laboratory,US,0.0,0.0,0
https://openalex.org/A5017217632,0,2024,Hoi Tang,University of Hong Kong,HK,0.0,0.0,0
https://openalex.org/A5101330367,0,2024,Shuang Wu,University of Macau,MO,0.0,1.0,1
https://openalex.org/A5014497231,0,2024,Jorge López‐Moreno,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5000586390,0,2024,Asmaa Elsaid,Cairo University,EG,0.0,1.0,1
https://openalex.org/A5066310668,0,2024,A. Fatih Sarioglu,Georgia Institute of Technology,US,0.0,1.0,1
https://openalex.org/A5077348913,0,2024,Laura E. Boucheron,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5042480513,0,2024,Xiaoze Jiang,Hangzhou Medical College,CN,0.0,0.0,0
https://openalex.org/A5101982147,0,2024,Junjie Hu,Xihua University,CN,0.0,0.0,0
https://openalex.org/A5071113384,0,2024,Feixiang Jiao,Henan University,CN,0.0,0.0,0
https://openalex.org/A5102423692,0,2024,Yitao Cai,Peking University,CN,0.0,1.0,1
https://openalex.org/A5048427112,0,2024,Belaguppa Manjunath Ashwin Desai,Dayananda Sagar University,,0.0,0.0,0
https://openalex.org/A5013071322,0,2024,Evaldas Latoškinas,Delft University of Technology,NL,0.0,1.0,1
https://openalex.org/A5091882241,0,2024,Zisheng Ye,University of Wisconsin–Madison,US,0.0,0.0,0
https://openalex.org/A5102016200,0,2024,Ke Zhang,Jiangsu Normal University,CN,0.0,0.0,0
https://openalex.org/A5081438173,0,2024,Xuan‐Xinh Nguyen,Vietnam National University Ho Chi Minh City,VN,0.0,1.0,1
https://openalex.org/A5071541590,0,2024,Christina Heinze‐Deml,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5014770720,0,2024,Mai N. Van,Erasmus MC,NL,0.0,0.0,0
https://openalex.org/A5035260653,0,2024,Camilla Hollanti,Aalto University,FI,0.0,1.0,1
https://openalex.org/A5025818585,0,2024,Xuming Li,Chongqing University,CN,0.0,1.0,1
https://openalex.org/A5057257681,0,2024,Jinpei Duan,Tsinghua Sichuan Energy Internet Research Institute,CN,0.0,0.0,0
https://openalex.org/A5086471615,0,2024,Yuanyuan Wu,Hainan University,CN,0.0,0.0,0
https://openalex.org/A5060804198,0,2024,Danish Gufran,Colorado State University,US,0.0,1.0,1
https://openalex.org/A5047372993,0,2024,Myeonggu Kang,Korea Advanced Institute of Science and Technology,KR,0.0,0.0,0
https://openalex.org/A5103099224,0,2024,Miguel Domingo,Artificial Intelligence Research Institute,ES,0.0,0.0,0
https://openalex.org/A5066262755,0,2024,Shruti Nagpal,Sony Corporation (United States),US,1.0,0.0,1
https://openalex.org/A5108661596,0,2024,Mustafa Abed,University of Technology - Iraq,IQ,0.0,0.0,0
https://openalex.org/A5042422660,0,2024,Sunyuan Qiang,Macau University of Science and Technology,MO,0.0,1.0,1
https://openalex.org/A5019523598,0,2024,Yike Yuan,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5058612863,0,2024,Pierpaolo Fiore,University of Salerno,IT,0.0,1.0,1
https://openalex.org/A5025319291,0,2024,Aleksandr Skamyin,Saint Petersburg Mining University,RU,0.0,0.0,0
https://openalex.org/A5047604891,0,2024,Zhongcheng Wei,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5035133891,0,2024,Nazia Perwaiz,National University of Sciences and Technology,PK,0.0,0.0,0
https://openalex.org/A5071116710,0,2024,Chen Wang,Zhongyuan University of Technology,CN,0.0,0.0,0
https://openalex.org/A5036764042,0,2024,Ziji Shi,National University of Singapore,SG,0.0,1.0,1
https://openalex.org/A5101465752,0,2024,Yang Chen,Guangzhou University,CN,0.0,0.0,0
https://openalex.org/A5027355729,0,2024,Sebastian Styński,Warsaw University of Technology,PL,0.0,1.0,1
https://openalex.org/A5004757412,0,2024,Wenchao Gu,Chinese University of Hong Kong,HK,0.0,0.0,0
https://openalex.org/A5002661207,0,2024,Mika Meitz,University of Helsinki,FI,0.0,1.0,1
https://openalex.org/A5064878265,0,2024,Mohamad Mulham Belal,SRM University,IN,0.0,0.0,0
https://openalex.org/A5100765400,0,2024,Mingmin Zhang,Tianjin University,CN,0.0,1.0,1
https://openalex.org/A5016980380,0,2024,Linrui Gong,University of Macau,MO,0.0,1.0,1
https://openalex.org/A5058860248,0,2024,J. Preusel,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5005950099,0,2024,Laurent Bianchetti,Centre National de la Recherche Scientifique,FR,0.0,0.0,0
https://openalex.org/A5057720102,0,2024,Boyan Jiang,Chinese Academy of Forestry,CN,0.0,0.0,0
https://openalex.org/A5025642455,0,2024,Eduardo Arcones,Universidad Politécnica de Madrid,ES,0.0,1.0,1
https://openalex.org/A5073143213,0,2024,Kai Hämel,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5035887742,0,2024,Fangzhou Han,Harbin Institute of Technology,CN,0.0,1.0,1
https://openalex.org/A5090839959,0,2024,Spencer J. Collis,Center for Clinical Research (United States),US,0.0,0.0,0
https://openalex.org/A5088585170,0,2024,Rui Yang,Memorial Sloan Kettering Cancer Center,US,0.0,0.0,0
https://openalex.org/A5049918065,0,2024,Xuefu Sui,Chinese Academy of Sciences,CN,0.0,0.0,0
https://openalex.org/A5070079132,0,2024,Priya Singh Bhakar,Indian Institute of Technology Ropar,IN,0.0,0.0,0
https://openalex.org/A5101718841,0,2024,Zhanquan Sun,University of Shanghai for Science and Technology,CN,0.0,0.0,0
https://openalex.org/A5076973918,0,2024,Sehyun Pak,Hallym University,KR,0.0,0.0,0
https://openalex.org/A5103137030,0,2024,Pietro Bongini,University of Siena,IT,0.0,1.0,1
https://openalex.org/A5027537629,0,2024,Kenia Picos,Universidad de Tijuana,MX,0.0,0.0,0
https://openalex.org/A5062176345,0,2024,Nisha Pillay,Department of Health and Social Care,GB,0.0,0.0,0
https://openalex.org/A5000345106,0,2024,Abdulrahman Alahmadi,University of Liverpool,GB,0.0,1.0,1
https://openalex.org/A5079440875,0,2024,Silvan Weder,ETH Zurich,CH,0.0,1.0,1
https://openalex.org/A5070840835,0,2024,Renan Pillon Barcelos,École Polytechnique Fédérale de Lausanne,CH,0.0,1.0,1
https://openalex.org/A5027448328,0,2024,Luis Rouco,Comillas Pontifical University,ES,0.0,0.0,0
https://openalex.org/A5038816572,0,2024,Zixuan Huang,Beijing Institute of Technology,CN,0.0,1.0,1
https://openalex.org/A5102966973,0,2024,Yongshan Jiang,Zhejiang University,CN,0.0,1.0,1
https://openalex.org/A5007967229,0,2024,Mahesh S. Shewale,University of Indianapolis,US,0.0,0.0,0
https://openalex.org/A5032500712,0,2024,Bryan A. Leland,Oxford Nanopore Technologies (United Kingdom),GB,0.0,0.0,0
https://openalex.org/A5109910272,0,2024,Chengyi Xiong,Minzu University of China,CN,0.0,1.0,1
https://openalex.org/A5013560291,0,2024,Haolin Yin,Zhejiang University of Science and Technology,CN,0.0,1.0,1
https://openalex.org/A5042033155,0,2024,Qingyun Min,Electric Power Research Institute,US,0.0,0.0,0
https://openalex.org/A5020665077,0,2024,Mohamed El-Hendawi,University of Regina,CA,0.0,0.0,0
https://openalex.org/A5038676408,0,2024,Derry Pratama,Universitas Pembangunan Panca Budi Medan,ID,0.0,0.0,0
https://openalex.org/A5089383615,0,2024,Zheng Su,Dartmouth College,US,0.0,1.0,1
https://openalex.org/A5112617537,0,2024,Jan Achterhold,Robert Bosch (Germany),DE,0.0,0.0,0
https://openalex.org/A5028871582,0,2024,Shenglin Gui,University of Electronic Science and Technology of China,CN,0.0,1.0,1
https://openalex.org/A5075579564,0,2024,Siteng Ma,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5054204927,0,2024,Candy Lalrempuii,National Institute Of Technology Silchar,IN,0.0,1.0,1
https://openalex.org/A5101880338,0,2024,Ziming Huang,Shenzhen University,CN,0.0,1.0,1
https://openalex.org/A5025438395,0,2024,Dan Lv,Nanjing Agricultural University,CN,0.0,0.0,0
https://openalex.org/A5102776270,0,2024,Jilei Hou,Chinese Academy of Sciences,CN,0.0,0.0,0
https://openalex.org/A5034903266,0,2024,Kun Yin,Space Engineering University,CN,0.0,0.0,0
https://openalex.org/A5033190336,0,2024,Jaeyoon Yoo,Seoul National University,KR,0.0,1.0,1
https://openalex.org/A5077508069,0,2024,You Shi,Nanjing Tech University,CN,0.0,0.0,0
https://openalex.org/A5030795442,0,2024,Ali Zafari,West Virginia University,US,0.0,0.0,0
https://openalex.org/A5005220084,0,2024,Nemanja Zdravković,Metropolitan University,RS,0.0,0.0,0
https://openalex.org/A5055549636,0,2024,Hassan ZivariFard,Columbia University,US,0.0,1.0,1
https://openalex.org/A5051161059,0,2024,Xiaokai Yi,Tongji University,CN,0.0,1.0,1
https://openalex.org/A5042260305,0,2024,Kebin Wu,Shenzhen University,CN,0.0,1.0,1
https://openalex.org/A5075709607,0,2024,Yaqian Long,Shenzhen University,CN,0.0,1.0,1
https://openalex.org/A5066265493,0,2024,Wenbo Yu,Electric Power Research Institute,US,0.0,0.0,0
https://openalex.org/A5043042113,0,2024,Hemang Chawla,Eindhoven University of Technology,NL,0.0,1.0,1
https://openalex.org/A5059867946,0,2024,Pierre Briaud,Simula Research Laboratory,NO,0.0,0.0,0
https://openalex.org/A5032799387,0,2024,Galaktion V. Shvedov,Moscow Power Engineering Institute,RU,0.0,0.0,0
https://openalex.org/A5026687925,0,2024,Hanning Ying,Sir Run Run Shaw Hospital,CN,0.0,0.0,0
https://openalex.org/A5029382756,0,2024,Hui Tao,Wuhan University of Technology,CN,0.0,1.0,1
https://openalex.org/A5046560862,0,2024,Saheb Chhabra,Indraprastha Institute of Information Technology Delhi,IN,0.0,1.0,1
https://openalex.org/A5100715419,0,2024,Hui Zhang,Guilin University of Electronic Technology,CN,0.0,0.0,0
https://openalex.org/A5001591003,0,2024,Ranjan Kumar Maji,Goethe University Frankfurt,DE,0.0,0.0,0
https://openalex.org/A5101846915,0,2024,Aaron George,Hagerstown Community College,US,0.0,0.0,0
https://openalex.org/A5055233856,0,2024,Hidemine Obara,Yokohama National University,JP,0.0,0.0,0
https://openalex.org/A5047641376,0,2024,Zinan Ma,Henan Normal University,CN,0.0,0.0,0
https://openalex.org/A5109215896,0,2024,Hsiao-Wuen Hon,Microsoft (United States),US,1.0,0.0,1
https://openalex.org/A5100768794,0,2024,Junyan Wang,Children's Hospital of Zhejiang University,CN,0.0,1.0,1
https://openalex.org/A5015192898,0,2024,Detian Zeng,Twitter (United States),US,0.0,0.0,0
https://openalex.org/A5100567845,0,2024,Xizheng Guo,Beijing Jiaotong University,CN,0.0,1.0,1
https://openalex.org/A5100376128,0,2024,Jinxin Wang,Bozhou People's Hospital,CN,0.0,1.0,1
https://openalex.org/A5009748724,0,2024,Mohammed Al-Khalidi,Manchester Metropolitan University,GB,0.0,1.0,1
https://openalex.org/A5053206304,0,2024,Loc X. Nguyen,Kyung Hee University,KR,0.0,1.0,1
https://openalex.org/A5053558319,0,2024,Caroline V.M. Verhagen,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5014226252,0,2024,Guitao Wang,University of Jinan,CN,0.0,0.0,0
https://openalex.org/A5064688874,0,2024,Esmaeil Nouranı,University of Copenhagen,DK,0.0,1.0,1
https://openalex.org/A5103214498,0,2024,Z.-W. Dong,Shandong Institute of Business and Technology,CN,0.0,0.0,0
https://openalex.org/A5019810499,0,2024,Daniel Fernández‐González,Universidade de Vigo,ES,0.0,1.0,1
https://openalex.org/A5065913929,0,2024,Haechang Lee,NeoPhotonics (United States),US,0.0,0.0,0
https://openalex.org/A5081696451,0,2024,Mohammad Taghi Manzuri,Sharif University of Technology,IR,0.0,1.0,1
https://openalex.org/A5100613119,0,2024,Ziheng Zhang,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5011690003,0,2024,Xinyi Qin,Nantong University,CN,0.0,0.0,0
https://openalex.org/A5000496097,0,2024,Hamid Lesani,University of Tehran,IR,0.0,1.0,1
https://openalex.org/A5109119591,0,2024,Zihao Song,University of Notre Dame,US,0.0,1.0,1
https://openalex.org/A5018719028,0,2024,Hèctor Martínez,University of Córdoba,ES,0.0,0.0,0
https://openalex.org/A5033658029,0,2024,Qiang Ye,Dalhousie University,CA,0.0,1.0,1
https://openalex.org/A5103090020,0,2024,Rajbabu Velmurugan,Indian Institute of Technology Bombay,IN,0.0,1.0,1
https://openalex.org/A5036521885,0,2024,Shuo Fan,Universidad del Noreste,MX,0.0,0.0,0
https://openalex.org/A5101897904,0,2024,Zheng Ji,Chengdu Medical College,CN,0.0,0.0,0
https://openalex.org/A5083217679,0,2024,Peter Farkaš,Slovak University of Technology in Bratislava,SK,0.0,1.0,1
https://openalex.org/A5076495307,0,2024,Kai Zhou,Chongqing University of Posts and Telecommunications,CN,0.0,1.0,1
https://openalex.org/A5045519627,0,2024,Sebastian U. Stich,Helmholtz Center for Information Security,DE,0.0,0.0,0
https://openalex.org/A5074480992,0,2024,Yuwei Cheng,Shanxi Agricultural University,CN,0.0,0.0,0
https://openalex.org/A5100423265,0,2024,Ming Chen,Shanghai Ocean University,CN,0.0,0.0,0
https://openalex.org/A5101694956,0,2024,Gaofeng He,Nanjing University of Posts and Telecommunications,CN,0.0,1.0,1
https://openalex.org/A5053113111,0,2024,Shu‐Fu Shih,"University of California, Los Angeles",US,0.0,1.0,1
https://openalex.org/A5058701112,0,2024,Gino M. Kuiper,Heidelberg University,DE,0.0,0.0,0
https://openalex.org/A5032780022,0,2024,Saeed Salimzadeh,Commonwealth Scientific and Industrial Research Organisation,AU,0.0,0.0,0
https://openalex.org/A5100432073,0,2024,Lu Chen,North China University of Science and Technology,CN,0.0,1.0,1
https://openalex.org/A5002804998,0,2024,Fuchen Ma,Institute of Software,CN,0.0,0.0,0
https://openalex.org/A5024943808,0,2024,Dongxin He,Shandong University,CN,0.0,1.0,1
https://openalex.org/A5014275145,0,2024,Chinnadurai Mani,Texas Tech University,US,0.0,1.0,1
https://openalex.org/A5040439559,0,2024,Eberhard Schlücker,Friedrich-Alexander-Universität Erlangen-Nürnberg,DE,0.0,1.0,1
https://openalex.org/A5100730367,0,2024,Jinyu Chen,Nantong University,CN,0.0,0.0,0
https://openalex.org/A5021845118,0,2024,David Kreutter,University of Bern,CH,0.0,1.0,1
https://openalex.org/A5086975253,0,2024,Huayan Guo,Yangtze University,CN,0.0,0.0,0
https://openalex.org/A5044999158,0,2024,Suman Sedai,IBM Research - Australia,AU,1.0,0.0,1
https://openalex.org/A5026387579,0,2024,Qingfeng Zhang,Qingdao University,CN,0.0,0.0,0
https://openalex.org/A5102006340,0,2024,Xingrui Yang,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5037529958,0,2024,Ho Won Lee,Korea Institute of Materials Science,KR,0.0,0.0,0
https://openalex.org/A5101562721,0,2024,Degui Yang,South China University of Technology,CN,0.0,1.0,1
https://openalex.org/A5017708545,0,2024,Rajesh Kumar Chakrawarti,Devi Ahilya Vishwavidyalaya,IN,0.0,0.0,0
https://openalex.org/A5060015858,0,2024,Jiabin Yang,Harbin University of Science and Technology,CN,0.0,0.0,0
https://openalex.org/A5037135304,0,2024,Dongseok Shim,Seoul National University,KR,0.0,1.0,1
https://openalex.org/A5030367465,0,2024,Enrique Velazquez‐Villarreal,City of Hope,US,0.0,0.0,0
https://openalex.org/A5023677013,0,2024,Zhengxiang Song,National Energy Technology Laboratory,US,0.0,0.0,0
https://openalex.org/A5036744041,0,2024,Christoffer Fougstedt,Ericsson (Sweden),SE,0.0,0.0,0
https://openalex.org/A5102015399,0,2024,Bing Bai,China Institute of Atomic Energy,CN,0.0,1.0,1
https://openalex.org/A5031429354,0,2024,Quốc Dũng Phan,Vietnam National University Ho Chi Minh City,VN,0.0,1.0,1
https://openalex.org/A5026566203,0,2024,Zhihua Yang,Henan University,CN,0.0,0.0,0
https://openalex.org/A5101878990,0,2024,Nguyen Van Tu,Pohang University of Science and Technology,KR,0.0,1.0,1
https://openalex.org/A5030613206,0,2024,Olimpo Anaya‐Lara,Norwegian University of Science and Technology,NO,0.0,1.0,1
https://openalex.org/A5039584452,0,2024,Alexander M. Berezhkovskii,Eunice Kennedy Shriver National Institute of Child Health and Human Development,US,0.0,0.0,0
https://openalex.org/A5021086139,0,2024,Samuel I. Berchuck,Duke University,US,0.0,1.0,1
https://openalex.org/A5014427335,0,2024,Ezzedine Ben Braiek,National Engineering School of Tunis,TN,0.0,0.0,0
https://openalex.org/A5044930696,0,2024,Samuel A. Isaacson,Boston University,US,0.0,1.0,1
https://openalex.org/A5100749923,0,2024,Ling Li,China Aerospace Science and Industry Corporation (China),CN,0.0,1.0,1
https://openalex.org/A5047397883,0,2024,Anthony Aue,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5100441915,0,2024,Xiang Chen,Guangdong University of Technology,CN,0.0,1.0,1
https://openalex.org/A5037098654,0,2024,Phạm Đình Thành,"Vietnam National University, Hanoi",VN,0.0,1.0,1
https://openalex.org/A5014663024,0,2024,Zhe Wang,Shanghai Jiao Tong University,CN,0.0,1.0,1
https://openalex.org/A5067265427,0,2024,Bingxin Zhu,Tianjin University,CN,0.0,1.0,1
https://openalex.org/A5020889298,0,2024,Md Morshed Alam,University of Technology Sydney,AU,0.0,1.0,1
https://openalex.org/A5023168977,0,2024,Aswin Dilip Kumar,Indian Institute of Technology Delhi,IN,0.0,1.0,1
https://openalex.org/A5076974853,0,2024,Naim Bajçinca,University of Kaiserslautern,DE,0.0,0.0,0
https://openalex.org/A5030169347,0,2024,Lutian Tang,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5101868755,0,2024,Jiaqi Lv,Unknown,Unknown,0.0,0.0,0
https://openalex.org/A5077094563,0,2024,Linqing Zhao,Tsinghua University,CN,0.0,1.0,1
https://openalex.org/A5023345684,0,2024,Dieuwertje Alblas,University of Twente,NL,0.0,1.0,1
https://openalex.org/A5035041716,0,2024,Trevor Chan,California University of Pennsylvania,US,0.0,1.0,1
https://openalex.org/A5072525856,0,2024,E. Yu. Puzina,Irkutsk State Transport University,RU,0.0,0.0,0
https://openalex.org/A5079636759,0,2024,Grace Luo,Unknown,Unknown,0.0,0.0,0
